Starting Space Invaders...

2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=91 '[' at (208.0,95.0) size=6.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (222,95) size: 9x21
2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=92 '\' at (222.0,95.0) size=9.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (239,95) size: 6x21
2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=93 ']' at (239.0,95.0) size=6.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (253,95) size: 9x21
2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=94 '^' at (253.0,95.0) size=9.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (270,95) size: 11x21
2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=95 '_' at (270.0,95.0) size=11.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (8,124) size: 6x21
2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=96 '`' at (8.0,124.0) size=6.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (22,124) size: 9x21
2026-01-02 16:36:54,908 INFO  [net.beeland.spaceinvaders.font.GlyphManager] (main) Added glyph: CONSOLAS_20PT key=97 'a' at (22.0,124.0) size=9.0x21.0
2026-01-02 16:36:54,908 DEBUG [net.beeland.spaceinvaders.image.Image] (main) Created image: UNINITIALIZED at (39,124) size: 9x21
